          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             4.30000             0.20000            21.75562             4.10203            16.82667               12232             0.37329                   0                   1
                   3                  10               32768             1.00000             4.30000             0.30000            16.97038             1.97361             3.89515                9356             0.28552                   0                   1
                   3                  10               32768             1.00000             4.30000             0.40000            15.34243             0.83683             0.70028                7321             0.22342                   0                   1
                   3                  10               32768             1.00000             4.30000             0.60000            15.21246             0.71602             0.51268                4874             0.14874                   0                   1
                   3                  10               32768             1.00000             4.30000             0.70000            15.90920             1.17700             1.38533                4086             0.12469                   0                   1
                   3                  10               32768             1.00000             4.30000             0.80000            16.91220             1.75082             3.06538                3413             0.10416                   0                   1
                   3                  10               32768             1.00000             4.40000             0.20000            21.55380             3.91526            15.32927               11826             0.36090                   0                   1
                   3                  10               32768             1.00000             4.40000             0.30000            16.96227             1.98684             3.94753                8904             0.27173                   0                   1
                   3                  10               32768             1.00000             4.40000             0.40000            15.40663             0.87051             0.75778                7095             0.21652                   0                   1
                   3                  10               32768             1.00000             4.40000             0.60000            15.23958             0.72872             0.53103                4663             0.14230                   0                   1
                   3                  10               32768             1.00000             4.40000             0.70000            15.83850             1.36898             1.87410                3938             0.12018                   0                   1
                   3                  10               32768             1.00000             4.40000             0.80000            16.88062             1.77850             3.16305                3249             0.09915                   0                   1
                   3                  10               32768             1.00000             4.50000             0.20000            21.54018             3.84112            14.75418               11560             0.35278                   0                   1
                   3                  10               32768             1.00000             4.50000             0.30000            16.80884             1.95026             3.80350                8546             0.26080                   0                   1
                   3                  10               32768             1.00000             4.50000             0.40000            15.38166             0.81121             0.65805                6600             0.20142                   0                   1
                   3                  10               32768             1.00000             4.50000             0.60000            15.27030             0.69188             0.47870                4334             0.13226                   0                   1
                   3                  10               32768             1.00000             4.50000             0.70000            15.78488             1.28035             1.63929                3677             0.11221                   0                   1
                   3                  10               32768             1.00000             4.50000             0.80000            16.71595             1.75044             3.06405                3088             0.09424                   0                   1
                   3                  10               32768             1.00000             4.60000             0.20000            21.74405             4.00632            16.05057               11212             0.34216                   0                   1
                   3                  10               32768             1.00000             4.60000             0.30000            16.77296             1.94003             3.76373                8262             0.25214                   0                   1
                   3                  10               32768             1.00000             4.60000             0.40000            15.36728             0.82537             0.68124                6435             0.19638                   0                   1
                   3                  10               32768             1.00000             4.60000             0.60000            15.31326             0.65352             0.42709                4149             0.12662                   0                   1
                   3                  10               32768             1.00000             4.60000             0.70000            15.88951             1.36910             1.87444                3456             0.10547                   0                   1
                   3                  10               32768             1.00000             4.60000             0.80000            16.91671             1.81013             3.27657                2866             0.08746                   0                   1
                   3                  10               32768             1.00000             4.70000             0.20000            21.59676             4.04657            16.37470               10981             0.33511                   0                   1
                   3                  10               32768             1.00000             4.70000             0.30000            17.04707             2.01836             4.07380                8112             0.24756                   0                   1
                   3                  10               32768             1.00000             4.70000             0.40000            15.36829             0.84768             0.71856                6129             0.18704                   0                   1
                   3                  10               32768             1.00000             4.70000             0.60000            15.21064             0.69680             0.48553                4039             0.12326                   0                   1
                   3                  10               32768             1.00000             4.70000             0.70000            15.96516             1.31118             1.71920                3260             0.09949                   0                   1
                   3                  10               32768             1.00000             4.70000             0.80000            16.74498             1.86445             3.47619                2798             0.08539                   0                   1
                   3                  10               32768             1.00000             4.80000             0.20000            21.72652             4.03182            16.25554               10570             0.32257                   0                   1
                   3                  10               32768             1.00000             4.80000             0.30000            16.79355             1.96213             3.84994                7731             0.23593                   0                   1
                   3                  10               32768             1.00000             4.80000             0.40000            15.42715             0.86649             0.75080                5997             0.18301                   0                   1
                   3                  10               32768             1.00000             4.80000             0.60000            15.26950             0.67432             0.45471                3807             0.11618                   0                   1
                   3                  10               32768             1.00000             4.80000             0.70000            15.83184             1.31209             1.72158                3114             0.09503                   0                   1
                   3                  10               32768             1.00000             4.80000             0.80000            16.76918             1.78476             3.18538                2608             0.07959                   0                   1
                   3                  10               32768             1.00000             4.90000             0.20000            21.73487             3.94762            15.58367               10284             0.31384                   0                   1
                   3                  10               32768             1.00000             4.90000             0.30000            17.03993             2.04160             4.16812                7518             0.22943                   0                   1
                   3                  10               32768             1.00000             4.90000             0.40000            15.31837             0.87147             0.75946                5656             0.17261                   0                   1
                   3                  10               32768             1.00000             4.90000             0.60000            15.34480             0.67713             0.45851                3471             0.10593                   0                   1
                   3                  10               32768             1.00000             4.90000             0.70000            16.01920             1.30381             1.69991                2911             0.08884                   0                   1
                   3                  10               32768             1.00000             4.90000             0.80000            17.06959             1.92366             3.70048                2435             0.07431                   0                   1
                   3                  10               32768             1.00000             5.00000             0.20000            21.60059             4.07919            16.63980               10054             0.30682                   0                   1
                   3                  10               32768             1.00000             5.00000             0.30000            16.90977             2.03917             4.15820                7155             0.21835                   0                   1
                   3                  10               32768             1.00000             5.00000             0.40000            15.27944             0.84737             0.71803                5439             0.16599                   0                   1
                   3                  10               32768             1.00000             5.00000             0.60000            15.23028             0.73788             0.54446                3475             0.10605                   0                   1
                   3                  10               32768             1.00000             5.00000             0.70000            15.87505             1.20826             1.45989                2831             0.08640                   0                   1
                   3                  10               32768             1.00000             5.00000             0.80000            16.86423             1.69796             2.88308                2307             0.07040                   0                   1
                   3                  10               32768             1.00000             5.10000             0.20000            21.68285             4.00522            16.04177                9655             0.29465                   0                   1
                   3                  10               32768             1.00000             5.10000             0.30000            17.06313             2.15071             4.62554                7088             0.21631                   0                   1
                   3                  10               32768             1.00000             5.10000             0.40000            15.42167             0.88834             0.78915                5264             0.16064                   0                   1
                   3                  10               32768             1.00000             5.10000             0.60000            15.28956             0.67984             0.46218                3253             0.09927                   0                   1
                   3                  10               32768             1.00000             5.10000             0.70000            15.90608             1.36909             1.87440                2663             0.08127                   0                   1
                   3                  10               32768             1.00000             5.10000             0.80000            16.51867             1.53899             2.36848                2274             0.06940                   0                   1
                   3                  10               32768             1.00000             5.20000             0.20000            21.73968             4.18384            17.50453                9418             0.28741                   0                   1
                   3                  10               32768             1.00000             5.20000             0.30000            16.89210             1.92128             3.69133                6657             0.20316                   0                   1
                   3                  10               32768             1.00000             5.20000             0.40000            15.31135             0.83500             0.69723                4958             0.15131                   0                   1
                   3                  10               32768             1.00000             5.20000             0.60000            15.29278             0.75917             0.57634                3135             0.09567                   0                   1
                   3                  10               32768             1.00000             5.20000             0.70000            15.67612             1.33821             1.79081                2641             0.08060                   0                   1
                   3                  10               32768             1.00000             5.20000             0.80000            16.81537             1.91621             3.67185                2115             0.06454                   0                   1
                   3                  10               32768             1.00000             5.30000             0.20000            21.80268             4.08533            16.68994                9164             0.27966                   0                   1
                   3                  10               32768             1.00000             5.30000             0.30000            16.85217             1.98360             3.93469                6408             0.19556                   0                   1
                   3                  10               32768             1.00000             5.30000             0.40000            15.33631             0.87572             0.76689                4822             0.14716                   0                   1
                   3                  10               32768             1.00000             5.30000             0.60000            15.20136             0.65989             0.43546                3065             0.09354                   0                   1
                   3                  10               32768             1.00000             5.30000             0.70000            15.75097             1.34854             1.81857                2416             0.07373                   0                   1
                   3                  10               32768             1.00000             5.30000             0.80000            16.37669             1.76406             3.11190                2096             0.06396                   0                   1
                   3                  10               32768             1.00000             5.40000             0.20000            21.46434             3.87237            14.99526                8957             0.27335                   0                   1
                   3                  10               32768             1.00000             5.40000             0.30000            16.81421             1.98133             3.92566                6300             0.19226                   0                   1
                   3                  10               32768             1.00000             5.40000             0.40000            15.36349             0.83487             0.69700                4597             0.14029                   0                   1
                   3                  10               32768             1.00000             5.40000             0.60000            15.32796             0.77940             0.60747                2729             0.08328                   0                   1
                   3                  10               32768             1.00000             5.40000             0.70000            15.78623             1.21349             1.47256                2293             0.06998                   0                   1
                   3                  10               32768             1.00000             5.40000             0.80000            16.45632             1.71409             2.93810                1978             0.06036                   0                   1
                   3                  10               32768             1.00000             5.50000             0.20000            21.57399             4.00800            16.06404                8646             0.26385                   0                   1
                   3                  10               32768             1.00000             5.50000             0.30000            16.93657             1.92109             3.69060                5984             0.18262                   0                   1
                   3                  10               32768             1.00000             5.50000             0.40000            15.34921             0.84862             0.72015                4360             0.13306                   0                   1
                   3                  10               32768             1.00000             5.50000             0.60000            15.19088             0.72726             0.52890                2743             0.08371                   0                   1
                   3                  10               32768             1.00000             5.50000             0.70000            15.81786             1.13093             1.27901                2204             0.06726                   0                   1
                   3                  10               32768             1.00000             5.50000             0.80000            16.59068             1.91863             3.68115                1866             0.05695                   0                   1
                   3                  10               32768             1.00000             5.60000             0.20000            21.57703             3.82701            14.64597                8397             0.25626                   0                   1
                   3                  10               32768             1.00000             5.60000             0.30000            17.13436             2.04879             4.19755                5936             0.18115                   0                   1
                   3                  10               32768             1.00000             5.60000             0.40000            15.38875             0.88581             0.78467                4233             0.12918                   0                   1
                   3                  10               32768             1.00000             5.60000             0.60000            15.24085             0.75523             0.57037                2610             0.07965                   0                   1
                   3                  10               32768             1.00000             5.60000             0.70000            15.69264             1.36184             1.85461                2077             0.06339                   0                   1
                   3                  10               32768             1.00000             5.60000             0.80000            16.36678             1.88413             3.54993                1769             0.05399                   0                   1
                   3                  10               32768             1.00000             5.70000             0.20000            22.01783             4.06116            16.49302                8287             0.25290                   0                   1
                   3                  10               32768             1.00000             5.70000             0.30000            16.83278             2.00532             4.02130                5493             0.16763                   0                   1
                   3                  10               32768             1.00000             5.70000             0.40000            15.45028             0.80648             0.65041                4163             0.12704                   0                   1
                   3                  10               32768             1.00000             5.70000             0.60000            15.14402             0.77124             0.59480                2540             0.07751                   0                   1
                   3                  10               32768             1.00000             5.70000             0.70000            15.85257             1.48353             2.20086                1974             0.06024                   0                   1
                   3                  10               32768             1.00000             5.70000             0.80000            16.71489             1.82046             3.31408                1642             0.05011                   0                   1
                   3                  10               32768             1.00000             5.80000             0.20000            21.68082             3.82074            14.59803                7934             0.24213                   0                   1
                   3                  10               32768             1.00000             5.80000             0.30000            16.79582             1.99811             3.99243                5395             0.16464                   0                   1
                   3                  10               32768             1.00000             5.80000             0.40000            15.47267             0.83433             0.69611                3983             0.12155                   0                   1
                   3                  10               32768             1.00000             5.80000             0.60000            15.27584             0.73113             0.53455                2342             0.07147                   0                   1
                   3                  10               32768             1.00000             5.80000             0.70000            16.00636             1.33127             1.77228                1825             0.05569                   0                   1
                   3                  10               32768             1.00000             5.80000             0.80000            16.32845             1.73887             3.02366                1550             0.04730                   0                   1
                   3                  10               32768             1.00000             5.90000             0.20000            21.43130             4.06211            16.50071                7680             0.23438                   0                   1
                   3                  10               32768             1.00000             5.90000             0.30000            16.92981             1.97774             3.91147                5120             0.15625                   0                   1
                   3                  10               32768             1.00000             5.90000             0.40000            15.39199             0.84090             0.70712                3722             0.11359                   0                   1
                   3                  10               32768             1.00000             5.90000             0.60000            15.29070             0.71116             0.50575                2257             0.06888                   0                   1
                   3                  10               32768             1.00000             5.90000             0.70000            15.59831             1.31523             1.72983                1844             0.05627                   0                   1
                   3                  10               32768             1.00000             5.90000             0.80000            16.49719             1.79025             3.20500                1463             0.04465                   0                   1
                   3                  10               32768             1.00000             6.00000             0.20000            21.67987             3.96378            15.71158                7411             0.22617                   0                   1
                   3                  10               32768             1.00000             6.00000             0.30000            16.89895             2.03437             4.13865                5093             0.15543                   0                   1
                   3                  10               32768             1.00000             6.00000             0.40000            15.33358             0.80539             0.64865                3593             0.10965                   0                   1
                   3                  10               32768             1.00000             6.00000             0.60000            15.34221             0.74066             0.54858                2055             0.06271                   0                   1
                   3                  10               32768             1.00000             6.00000             0.70000            16.18510             1.28038             1.63937                1640             0.05005                   0                   1
                   3                  10               32768             1.00000             6.00000             0.80000            16.48317             1.70093             2.89316                1403             0.04282                   0                   1
                   3                  10               32768             1.00000             6.10000             0.20000            21.70947             4.21669            17.78049                7209             0.22000                   0                   1
                   3                  10               32768             1.00000             6.10000             0.30000            17.12778             1.95513             3.82254                4882             0.14899                   0                   1
                   3                  10               32768             1.00000             6.10000             0.40000            15.27586             0.92044             0.84722                3418             0.10431                   0                   1
                   3                  10               32768             1.00000             6.10000             0.60000            15.22771             0.65546             0.42963                2032             0.06201                   0                   1
                   3                  10               32768             1.00000             6.10000             0.70000            15.90214             1.26559             1.60171                1614             0.04926                   0                   1
                   3                  10               32768             1.00000             6.10000             0.80000            16.81590             1.86001             3.45965                1276             0.03894                   0                   1
                   3                  10               32768             1.00000             6.20000             0.20000            21.72516             3.78875            14.35463                6996             0.21350                   0                   1
                   3                  10               32768             1.00000             6.20000             0.30000            16.78649             2.03992             4.16128                4673             0.14261                   0                   1
                   3                  10               32768             1.00000             6.20000             0.40000            15.28904             0.86634             0.75055                3242             0.09894                   0                   1
                   3                  10               32768             1.00000             6.20000             0.60000            15.36002             0.66307             0.43966                1892             0.05774                   0                   1
                   3                  10               32768             1.00000             6.20000             0.70000            15.69920             1.23105             1.51548                1529             0.04666                   0                   1
                   3                  10               32768             1.00000             6.20000             0.80000            17.16667             1.79291             3.21454                1182             0.03607                   0                   1
                   3                  10               32768             1.00000             6.30000             0.20000            21.45426             4.05151            16.41474                6783             0.20700                   0                   1
                   3                  10               32768             1.00000             6.30000             0.30000            17.02660             1.90864             3.64289                4468             0.13635                   0                   1
                   3                  10               32768             1.00000             6.30000             0.40000            15.30428             0.88273             0.77921                3126             0.09540                   0                   1
                   3                  10               32768             1.00000             6.30000             0.60000            15.32350             0.67878             0.46074                1796             0.05481                   0                   1
                   3                  10               32768             1.00000             6.30000             0.70000            15.91495             1.30275             1.69716                1436             0.04382                   0                   1
                   3                  10               32768             1.00000             6.30000             0.80000            16.67872             1.76671             3.12125                1189             0.03629                   0                   1
                   3                  10               32768             1.00000             6.40000             0.20000            21.49390             3.98170            15.85393                6627             0.20224                   0                   1
                   3                  10               32768             1.00000             6.40000             0.30000            16.85347             1.99006             3.96033                4225             0.12894                   0                   1
                   3                  10               32768             1.00000             6.40000             0.40000            15.25994             0.79923             0.63877                2959             0.09030                   0                   1
                   3                  10               32768             1.00000             6.40000             0.60000            15.27074             0.70191             0.49268                1798             0.05487                   0                   1
                   3                  10               32768             1.00000             6.40000             0.70000            15.93684             1.39404             1.94334                1375             0.04196                   0                   1
                   3                  10               32768             1.00000             6.40000             0.80000            16.82764             1.88076             3.53726                1123             0.03427                   0                   1
                   3                  10               32768             1.00000             6.50000             0.20000            21.61691             4.02015            16.16161                6385             0.19485                   0                   1
                   3                  10               32768             1.00000             6.50000             0.30000            16.80419             1.98657             3.94647                4115             0.12558                   0                   1
                   3                  10               32768             1.00000             6.50000             0.40000            15.28502             0.87184             0.76011                2907             0.08871                   0                   1
                   3                  10               32768             1.00000             6.50000             0.60000            15.44436             0.58783             0.34554                1571             0.04794                   0                   1
                   3                  10               32768             1.00000             6.50000             0.70000            15.85557             1.18739             1.40989                1310             0.03998                   0                   1
                   3                  10               32768             1.00000             6.50000             0.80000            17.08016             1.74602             3.04857                1049             0.03201                   0                   1
                   3                  10               32768             1.00000             6.60000             0.20000            21.76089             3.89333            15.15803                6305             0.19241                   0                   1
                   3                  10               32768             1.00000             6.60000             0.30000            16.78612             2.04558             4.18439                3973             0.12125                   0                   1
                   3                  10               32768             1.00000             6.60000             0.40000            15.32324             0.83704             0.70063                2783             0.08493                   0                   1
                   3                  10               32768             1.00000             6.60000             0.60000            15.31595             0.61413             0.37716                1557             0.04752                   0                   1
                   3                  10               32768             1.00000             6.60000             0.70000            15.51322             1.47444             2.17398                1367             0.04172                   0                   1
                   3                  10               32768             1.00000             6.60000             0.80000            16.77915             1.71543             2.94270                1042             0.03180                   0                   1
                   3                  10               32768             1.00000             6.70000             0.20000            21.72097             3.86786            14.96034                6155             0.18784                   0                   1
                   3                  10               32768             1.00000             6.70000             0.30000            16.56891             1.94857             3.79691                3825             0.11673                   0                   1
                   3                  10               32768             1.00000             6.70000             0.40000            15.29005             0.85530             0.73154                2695             0.08224                   0                   1
                   3                  10               32768             1.00000             6.70000             0.60000            15.20111             0.67340             0.45347                1555             0.04745                   0                   1
                   3                  10               32768             1.00000             6.70000             0.70000            15.98125             1.18956             1.41506                1214             0.03705                   0                   1
                   3                  10               32768             1.00000             6.70000             0.80000            16.37512             1.77321             3.14428                1031             0.03146                   0                   1
                   3                  10               32768             1.00000             6.80000             0.20000            22.14979             3.83621            14.71650                5946             0.18146                   0                   1
                   3                  10               32768             1.00000             6.80000             0.30000            16.99115             2.17971             4.75113                3750             0.11444                   0                   1
                   3                  10               32768             1.00000             6.80000             0.40000            15.27713             0.80178             0.64285                2597             0.07925                   0                   1
                   3                  10               32768             1.00000             6.80000             0.60000            15.23424             0.67047             0.44953                1473             0.04495                   0                   1
                   3                  10               32768             1.00000             6.80000             0.70000            15.82782             1.20801             1.45929                1226             0.03741                   0                   1
                   3                  10               32768             1.00000             6.80000             0.80000            16.69680             1.87643             3.52099                1003             0.03061                   0                   1
                   3                  10               32768             1.00000             6.90000             0.20000            21.60628             4.11312            16.91772                5777             0.17630                   0                   1
                   3                  10               32768             1.00000             6.90000             0.30000            17.15823             2.07146             4.29097                3656             0.11157                   0                   1
                   3                  10               32768             1.00000             6.90000             0.40000            15.29424             0.88157             0.77716                2506             0.07648                   0                   1
                   3                  10               32768             1.00000             6.90000             0.60000            15.20036             0.77563             0.60160                1458             0.04449                   0                   1
                   3                  10               32768             1.00000             6.90000             0.70000            16.22482             1.19440             1.42660                1080             0.03296                   0                   1
                   3                  10               32768             1.00000             6.90000             0.80000            16.77320             2.05581             4.22634                 965             0.02945                   0                   1
                   3                  10               32768             1.00000             7.00000             0.20000            21.26964             3.94508            15.56364                5445             0.16617                   0                   1
                   3                  10               32768             1.00000             7.00000             0.30000            16.97893             2.01739             4.06987                3527             0.10764                   0                   1
                   3                  10               32768             1.00000             7.00000             0.40000            15.35064             0.83294             0.69379                2368             0.07227                   0                   1
                   3                  10               32768             1.00000             7.00000             0.60000            15.31068             0.64117             0.41110                1337             0.04080                   0                   1
                   3                  10               32768             1.00000             7.00000             0.70000            15.99405             1.10905             1.23000                1076             0.03284                   0                   1
                   3                  10               32768             1.00000             7.00000             0.80000            16.48631             1.77354             3.14546                 960             0.02930                   0                   1
                   3                  10               32768             1.00000             7.10000             0.20000            21.94893             3.94460            15.55985                5461             0.16666                   0                   1
                   3                  10               32768             1.00000             7.10000             0.30000            16.91968             2.10331             4.42392                3383             0.10324                   0                   1
                   3                  10               32768             1.00000             7.10000             0.40000            15.33606             0.77954             0.60769                2295             0.07004                   0                   1
                   3                  10               32768             1.00000             7.10000             0.60000            15.24387             0.61517             0.37843                1380             0.04211                   0                   1
                   3                  10               32768             1.00000             7.10000             0.70000            15.76600             1.10430             1.21948                1073             0.03275                   0                   1
                   3                  10               32768             1.00000             7.10000             0.80000            16.39390             1.70634             2.91159                 898             0.02740                   0                   1
                   3                  10               32768             1.00000             7.20000             0.20000            21.75426             3.75754            14.11909                5244             0.16003                   0                   1
                   3                  10               32768             1.00000             7.20000             0.30000            17.15597             2.13621             4.56337                3292             0.10046                   0                   1
                   3                  10               32768             1.00000             7.20000             0.40000            15.31846             0.81880             0.67043                2159             0.06589                   0                   1
                   3                  10               32768             1.00000             7.20000             0.60000            15.30292             0.65631             0.43074                1234             0.03766                   0                   1
                   3                  10               32768             1.00000             7.20000             0.70000            15.89364             1.31420             1.72713                 970             0.02960                   0                   1
                   3                  10               32768             1.00000             7.20000             0.80000            16.79918             1.69639             2.87774                 818             0.02496                   0                   1
                   3                  10               32768             1.00000             7.30000             0.20000            22.16601             4.04407            16.35448                5163             0.15756                   0                   1
                   3                  10               32768             1.00000             7.30000             0.30000            16.85039             2.05895             4.23929                3085             0.09415                   0                   1
                   3                  10               32768             1.00000             7.30000             0.40000            15.39276             0.75779             0.57424                2174             0.06635                   0                   1
                   3                  10               32768             1.00000             7.30000             0.60000            15.24573             0.64123             0.41118                1186             0.03619                   0                   1
                   3                  10               32768             1.00000             7.30000             0.70000            15.85141             1.41115             1.99134                 957             0.02921                   0                   1
                   3                  10               32768             1.00000             7.30000             0.80000            16.88925             1.76593             3.11852                 756             0.02307                   0                   1
                   3                  10               32768             1.00000             7.40000             0.20000            21.75225             4.16407            17.33949                4931             0.15048                   0                   1
                   3                  10               32768             1.00000             7.40000             0.30000            16.80484             1.94531             3.78422                2956             0.09021                   0                   1
                   3                  10               32768             1.00000             7.40000             0.40000            15.19240             0.79223             0.62763                2053             0.06265                   0                   1
                   3                  10               32768             1.00000             7.40000             0.60000            15.23664             0.66362             0.44039                1136             0.03467                   0                   1
                   3                  10               32768             1.00000             7.40000             0.70000            15.96784             1.30315             1.69820                 909             0.02774                   0                   1
                   3                  10               32768             1.00000             7.40000             0.80000            16.32497             1.70310             2.90055                 787             0.02402                   0                   1
                   3                  10               32768             1.00000             7.50000             0.20000            21.64464             4.07763            16.62705                4754             0.14508                   0                   1
                   3                  10               32768             1.00000             7.50000             0.30000            16.71850             2.01691             4.06793                2902             0.08856                   0                   1
                   3                  10               32768             1.00000             7.50000             0.40000            15.21422             0.70084             0.49118                1944             0.05933                   0                   1
                   3                  10               32768             1.00000             7.50000             0.60000            15.13214             0.71418             0.51006                1151             0.03513                   0                   1
                   3                  10               32768             1.00000             7.50000             0.70000            15.69835             1.17233             1.37436                 941             0.02872                   0                   1
                   3                  10               32768             1.00000             7.50000             0.80000            16.17680             1.69325             2.86711                 785             0.02396                   0                   1
                   3                  10               32768             1.00000             7.60000             0.20000            22.12379             4.18552            17.51859                4691             0.14316                   0                   1
                   3                  10               32768             1.00000             7.60000             0.30000            16.63260             2.02127             4.08554                2743             0.08371                   0                   1
                   3                  10               32768             1.00000             7.60000             0.40000            15.32047             0.86767             0.75284                1931             0.05893                   0                   1
                   3                  10               32768             1.00000             7.60000             0.60000            15.09081             0.61895             0.38310                1166             0.03558                   0                   1
                   3                  10               32768             1.00000             7.60000             0.70000            15.77772             1.04202             1.08581                 885             0.02701                   0                   1
                   3                  10               32768             1.00000             7.60000             0.80000            16.29187             1.82949             3.34702                 754             0.02301                   0                   1
                   3                  10               32768             1.00000             7.70000             0.20000            21.15334             3.94172            15.53719                4398             0.13422                   0                   1
                   3                  10               32768             1.00000             7.70000             0.30000            16.91006             2.08373             4.34193                2762             0.08429                   0                   1
                   3                  10               32768             1.00000             7.70000             0.40000            15.32272             0.87725             0.76957                1873             0.05716                   0                   1
                   3                  10               32768             1.00000             7.70000             0.60000            15.18682             0.67613             0.45716                1075             0.03281                   0                   1
                   3                  10               32768             1.00000             7.70000             0.70000            15.47633             1.28606             1.65395                 875             0.02670                   0                   1
                   3                  10               32768             1.00000             7.70000             0.80000            16.38591             1.70776             2.91646                 718             0.02191                   0                   1
                   3                  10               32768             1.00000             7.80000             0.20000            21.63806             3.83442            14.70279                4373             0.13345                   0                   1
                   3                  10               32768             1.00000             7.80000             0.30000            16.78793             2.25043             5.06441                2724             0.08313                   0                   1
                   3                  10               32768             1.00000             7.80000             0.40000            15.29816             0.78945             0.62323                1740             0.05310                   0                   1
                   3                  10               32768             1.00000             7.80000             0.60000            15.25664             0.64756             0.41934                 961             0.02933                   0                   1
                   3                  10               32768             1.00000             7.80000             0.70000            15.62625             1.20893             1.46152                 811             0.02475                   0                   1
                   3                  10               32768             1.00000             7.80000             0.80000            16.25134             1.81407             3.29085                 672             0.02051                   0                   1
                   3                  10               32768             1.00000             7.90000             0.20000            21.59251             4.06338            16.51104                4150             0.12665                   0                   1
                   3                  10               32768             1.00000             7.90000             0.30000            16.82912             1.98546             3.94204                2511             0.07663                   0                   1
                   3                  10               32768             1.00000             7.90000             0.40000            15.36235             0.91880             0.84420                1768             0.05396                   0                   1
                   3                  10               32768             1.00000             7.90000             0.60000            15.31026             0.70349             0.49490                 970             0.02960                   0                   1
                   3                  10               32768             1.00000             7.90000             0.70000            15.57467             1.19258             1.42226                 818             0.02496                   0                   1
                   3                  10               32768             1.00000             7.90000             0.80000            16.38763             1.69697             2.87972                 635             0.01938                   0                   1
                   3                  10               32768             1.00000             8.00000             0.20000            21.23645             3.80774            14.49891                4071             0.12424                   0                   1
                   3                  10               32768             1.00000             8.00000             0.30000            16.74052             2.07008             4.28523                2390             0.07294                   0                   1
                   3                  10               32768             1.00000             8.00000             0.40000            15.32912             0.82519             0.68094                1602             0.04889                   0                   1
                   3                  10               32768             1.00000             8.00000             0.60000            15.34784             0.58644             0.34391                 882             0.02692                   0                   1
                   3                  10               32768             1.00000             8.00000             0.70000            15.99988             1.31396             1.72650                 739             0.02255                   0                   1
                   3                  10               32768             1.00000             8.00000             0.80000            16.52543             1.65406             2.73591                 619             0.01889                   0                   1
                   3                  10               32768             1.00000             8.10000             0.20000            21.17098             4.03786            16.30433                3944             0.12036                   0                   1
                   3                  10               32768             1.00000             8.10000             0.30000            16.90797             2.11389             4.46853                2441             0.07449                   0                   1
                   3                  10               32768             1.00000             8.10000             0.40000            15.42921             0.89692             0.80447                1634             0.04987                   0                   1
                   3                  10               32768             1.00000             8.10000             0.60000            15.28105             0.59374             0.35253                 888             0.02710                   0                   1
                   3                  10               32768             1.00000             8.10000             0.70000            15.73845             1.18820             1.41181                 724             0.02209                   0                   1
                   3                  10               32768             1.00000             8.10000             0.80000            16.41191             1.63646             2.67800                 597             0.01822                   0                   1
                   3                  10               32768             1.00000             8.20000             0.20000            21.54514             4.06658            16.53709                3879             0.11838                   0                   1
                   3                  10               32768             1.00000             8.20000             0.30000            17.26628             2.00095             4.00379                2365             0.07217                   0                   1
                   3                  10               32768             1.00000             8.20000             0.40000            15.30362             0.82783             0.68530                1537             0.04691                   0                   1
                   3                  10               32768             1.00000             8.20000             0.60000            14.97875             0.78144             0.61064                 933             0.02847                   0                   1
                   3                  10               32768             1.00000             8.20000             0.70000            15.60421             1.27202             1.61804                 714             0.02179                   0                   1
                   3                  10               32768             1.00000             8.20000             0.80000            16.73237             1.56265             2.44188                 563             0.01718                   0                   1
                   3                  10               32768             1.00000             8.30000             0.20000            21.47088             4.27650            18.28843                3689             0.11258                   0                   1
                   3                  10               32768             1.00000             8.30000             0.30000            16.88511             2.04891             4.19804                2200             0.06714                   0                   1
                   3                  10               32768             1.00000             8.30000             0.40000            15.19454             0.83199             0.69221                1464             0.04468                   0                   1
                   3                  10               32768             1.00000             8.30000             0.60000            15.12813             0.63918             0.40855                 857             0.02615                   0                   1
                   3                  10               32768             1.00000             8.30000             0.70000            15.54442             1.14584             1.31296                 705             0.02151                   0                   1
                   3                  10               32768             1.00000             8.30000             0.80000            16.06470             1.52452             2.32415                 591             0.01804                   0                   1
                   3                  10               32768             1.00000             8.40000             0.20000            21.65516             3.98071            15.84609                3749             0.11441                   0                   1
                   3                  10               32768             1.00000             8.40000             0.30000            16.94243             1.99844             3.99377                2153             0.06570                   0                   1
                   3                  10               32768             1.00000             8.40000             0.40000            15.24473             0.90315             0.81568                1417             0.04324                   0                   1
                   3                  10               32768             1.00000             8.40000             0.60000            15.13575             0.68376             0.46753                 848             0.02588                   0                   1
                   3                  10               32768             1.00000             8.40000             0.70000            15.57778             1.02721             1.05515                 660             0.02014                   0                   1
                   3                  10               32768             1.00000             8.40000             0.80000            16.67368             1.68768             2.84825                 538             0.01642                   0                   1
                   3                  10               32768             1.00000             8.50000             0.20000            21.98234             4.02176            16.17454                3650             0.11139                   0                   1
                   3                  10               32768             1.00000             8.50000             0.30000            17.17599             1.85904             3.45603                2159             0.06589                   0                   1
                   3                  10               32768             1.00000             8.50000             0.40000            15.35972             0.96548             0.93214                1380             0.04211                   0                   1
                   3                  10               32768             1.00000             8.50000             0.60000            15.16169             0.73941             0.54673                 772             0.02356                   0                   1
                   3                  10               32768             1.00000             8.50000             0.70000            15.45668             1.19268             1.42249                 673             0.02054                   0                   1
